ID,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,back_order
3347,17,8,0,0,0,0,0,0,49,117,1,0,0,0.97,0.97,0,0,0,0,1,0,0
3348,134,8,0,0,0,0,2,16,39,58,6,0,0,0.99,0.99,0,0,0,1,1,0,0
3349,927,2,9,0,68,170,58,214,518,991,40,0,0,0.52,0.53,0,0,0,0,1,0,0
3350,36,9,0,12,12,24,0,3,15,30,0,0,0,0.86,0.84,0,0,0,0,1,0,0
3351,392,2,210,792,1502,2098,158,466,740,893,192,0,0,0.99,0.98,0,0,0,0,1,0,0
3352,2,9,0,0,0,0,0,0,0,0,0,0,0,0.68,0.66,0,0,0,0,1,0,0
3353,23,4,0,0,0,0,0,0,0,0,0,0,0,0.73,0.78,0,0,0,0,1,0,0
3354,5,2,0,5,5,5,0,0,0,0,0,0,0,0.85,0.8,0,1,0,1,1,0,0
3355,13,12,0,0,0,0,0,0,0,0,1,0,0,0.58,0.58,0,1,0,0,1,0,0
3356,1982,4,260,1190,2430,2740,186,1047,2458,4155,0,0,0,0.73,0.78,0,0,0,0,1,0,0
3357,4,8,0,5,9,15,4,8,12,20,2,0,0,0.37,0.42,0,0,0,0,1,0,1
3358,3,8,0,0,0,0,1,1,1,2,0,0,0,0.95,0.96,0,0,0,0,1,0,0
3359,29,8,10,40,50,60,0,40,82,106,0,0,0,0.92,0.66,0,0,0,0,1,0,0
3360,18,8,0,0,12,12,4,8,10,25,0,0,0,0.98,0.88,0,0,0,0,1,0,0
3361,4,8,0,583,1048,1544,134,476,490,512,25,0,0,0.32,0.66,5,1,0,0,0,0,1
3362,140,2,41,0,55,110,42,108,230,558,40,0,0,0.98,0.93,0,0,0,0,1,0,0
3363,32,8,0,9,21,32,7,16,38,60,0,0,0,0.82,0.89,0,0,0,1,1,0,0
3364,6,8,3,71,103,134,25,61,95,138,20,0,0,0.99,0.86,0,0,0,0,1,0,1
3365,53,8,7,124,236,338,16,87,204,271,38,0,19,0.7,0.84,0,0,0,0,1,0,0
3366,759,9,0,0,0,0,4,17,34,42,0,0,0,0.85,0.82,0,0,0,0,1,0,0
3367,30,8,0,22,44,77,9,28,64,84,7,0,0,0.89,0.94,0,0,0,0,1,0,0
3368,0,5,0,19,31,35,0,0,0,0,0,0,0,0.68,0.69,0,1,0,1,1,0,1
3369,214,8,100,352,643,939,111,364,633,936,120,0,0,0.85,0.9,0,0,0,0,1,0,0
3370,0,2,0,23,33,43,0,0,0,0,2,0,0,0.77,0.64,0,0,0,0,1,0,1
3371,0,4,0,2,2,2,0,0,0,0,0,0,0,0.7,0.66,0,0,0,0,1,0,0
3372,500,8,497,1738,3096,4260,375,1270,2098,3144,338,0,0,0.92,0.91,23,0,0,0,1,0,0
3373,18,0,0,0,0,0,2,4,6,9,9,0,0,0,0,0,0,0,0,0,0,0
3374,728,8,416,2340,4740,7020,942,2984,5874,7396,681,0,0,0.77,0.88,0,0,0,1,1,0,0
3375,38,2,0,0,0,0,0,0,2,2,0,0,0,0.98,0.93,0,1,0,0,1,0,0
3376,24,8,0,0,16,32,1,11,17,28,2,0,0,0.93,0.96,0,0,0,1,1,0,0
3377,16,12,0,0,0,0,0,0,0,0,0,0,0,0.74,0.74,0,0,0,1,1,0,0
3378,3,12,0,0,0,0,0,0,1,2,1,0,0,1,1,0,0,0,0,1,0,0
3379,0,2,0,5,8,10,0,0,0,0,0,0,0,0.42,0.36,0,1,0,0,1,0,0
3380,2,8,0,0,0,0,0,0,0,0,0,0,0,0.98,0.99,0,0,0,0,1,0,0
3381,2,12,0,0,0,0,0,0,0,0,0,0,0,0.73,0.79,0,0,0,0,1,0,0
3382,11,8,1,0,0,3,1,5,9,12,2,0,0,1,1,0,0,0,0,1,0,0
3383,8,4,0,0,0,0,0,0,12,14,1,0,0,0.73,0.78,0,0,0,0,1,0,0
3384,9,3,0,0,0,0,0,0,0,0,0,0,0,0.98,0.98,0,0,0,0,1,0,0
3385,5,8,0,0,0,0,0,0,0,0,0,0,0,0.64,0.69,0,1,0,0,1,0,0
3386,0,8,0,18,27,36,6,10,23,31,1,0,0,0.76,0.77,0,0,0,0,1,0,1
3387,1,8,0,12,12,12,0,0,1,1,0,0,0,0.51,0.53,0,1,0,1,1,0,0
3388,0,8,0,0,0,0,0,0,0,0,0,0,0,0.99,0.98,0,0,0,0,1,0,0
3389,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0.99,0,0,0,0,1,0,0
3390,50,12,0,0,0,0,0,2,2,4,1,0,0,0.92,0.9,0,0,0,0,1,0,0
3391,21,8,0,0,0,0,0,1,1,1,2,0,0,0.98,0.99,0,0,0,0,1,0,0
3392,3059,8,0,0,0,0,145,704,1397,1869,189,0,0,0,0.33,0,0,0,1,1,0,0
3393,538,8,0,0,0,0,5,17,33,37,0,0,0,0.99,0.93,0,0,0,0,1,0,0
3394,0,12,0,15,22,22,0,0,0,0,0,0,0,0.58,0.58,0,1,0,0,1,0,0
3395,3,8,0,0,0,0,0,0,0,0,0,0,0,0.73,0.79,0,0,0,0,1,0,0
3396,30,12,0,0,0,0,0,0,0,0,1,0,0,0.48,0.48,0,1,0,0,1,0,0
3397,32,4,0,0,0,0,11,15,15,15,0,0,0,0.73,0.78,0,0,0,0,1,0,0
3398,2526,8,1460,1800,3375,4725,664,1834,3506,5712,807,0,0,1,0.89,0,0,0,0,1,0,0
3399,0,12,0,19,25,37,0,7,23,29,0,0,0,0.78,0.78,0,0,0,0,1,0,1
3400,14,8,0,20,40,60,4,17,27,41,0,0,0,0.78,0.78,0,0,0,0,1,0,0
3401,11,9,1,11,18,25,1,6,8,10,0,0,3,0.91,0.77,0,1,0,0,1,0,0
3402,3,2,0,2,4,4,0,0,0,0,0,0,0,0.26,0.53,0,1,0,1,1,0,0
3403,131,8,0,0,180,180,21,71,156,215,27,0,0,0.81,0.58,0,0,0,0,1,0,0
3404,1,4,10,0,0,0,0,0,0,0,0,0,0,0.22,0.15,0,1,0,0,1,0,0
3405,1,2,0,2,3,5,1,1,3,5,0,0,0,1,1,0,0,0,0,1,0,1
3406,1,8,0,0,0,0,0,2,2,3,1,0,0,1,1,0,1,0,0,1,0,0
3407,78,4,0,0,0,0,2,13,15,44,0,0,0,0.73,0.78,0,1,0,0,1,0,0
3408,3,12,0,0,0,0,0,0,0,0,0,0,0,0.57,0.68,0,0,0,0,1,0,0
3409,35,8,0,0,0,0,3,7,17,57,7,0,0,1,0.96,0,0,0,0,1,0,0
3410,5,9,0,0,0,0,0,0,0,0,0,0,0,0.94,0.9,0,0,0,0,1,0,0
3411,2,9,0,3,3,3,0,0,0,0,0,0,0,0.7,0.66,0,0,0,0,1,0,0
3412,26,8,0,2503,2503,2503,27,94,167,226,10,0,0,0.97,0.93,0,0,0,0,1,0,0
3413,0,2,0,14,14,14,0,0,0,0,1,0,0,0.7,0.43,0,1,0,0,1,0,1
3414,35,9,32,0,0,0,4,18,33,50,2,0,0,1,0.99,0,0,0,0,1,0,0
3415,2,9,0,0,1,2,1,3,5,7,4,0,0,0.99,0.98,0,0,0,0,1,0,1
3416,13,8,15,70,112,148,16,53,114,190,21,0,8,0.3,0.26,1,0,0,0,1,0,1
3417,29,8,0,0,0,0,7,10,21,21,1,0,0,1,0.99,0,0,0,0,1,0,0
3418,54,9,0,0,0,0,0,0,0,0,0,0,0,0.85,0.83,0,0,0,0,1,0,0
3419,346,8,148,318,618,978,147,466,906,1408,459,0,0,0.95,0.95,4,0,0,0,1,0,0
3420,5,8,0,0,1,4,0,2,4,8,1,0,0,1,0.33,0,0,0,1,1,0,0
3421,33,9,2,17,25,33,12,24,59,81,11,0,0,0.86,0.84,4,0,0,0,1,0,0
3422,68,2,8,30,30,50,8,45,91,176,7,0,10,0.86,0.85,0,0,0,0,1,0,0
3423,80,4,0,140,220,220,24,56,106,200,31,0,0,0.97,0.91,0,0,0,0,1,0,0
3424,26,8,0,0,0,0,1,3,6,9,0,0,0,0.87,0.95,0,0,0,0,1,0,0
3425,135,8,4,0,0,33,1,8,65,103,13,0,0,0.88,0.91,0,0,0,0,1,0,0
3426,21,8,0,25,50,75,1,12,30,46,14,0,0,0.91,0.94,0,0,0,0,1,0,0
3427,3,12,0,0,0,0,0,0,0,0,0,0,0,0.73,0.79,0,0,0,0,1,0,0
3428,27,8,0,0,0,0,0,0,2,6,0,0,0,0.82,0.91,0,0,0,0,1,0,0
3429,29,2,0,17,48,78,23,50,73,76,0,0,0,0.97,0.93,0,1,0,0,1,0,0
3430,2,12,1,0,0,1,0,0,2,3,0,0,0,0.82,0.79,0,0,0,0,1,0,0
3431,20,8,0,0,0,0,0,0,8,8,1,0,0,0.68,0.75,0,0,0,0,1,0,0
3432,2,8,0,1,2,4,0,1,2,3,0,0,0,0.97,0.91,0,0,0,0,1,0,0
3433,21,2,0,0,0,0,0,0,0,0,0,0,0,0.99,0.95,0,0,0,0,1,0,0
3434,16,9,0,0,0,0,0,0,0,0,1,0,0,0.69,0.68,0,0,0,0,1,0,0
3435,265,2,0,0,0,0,0,0,0,0,0,0,0,1,0.99,0,0,0,0,1,0,0
3436,5,12,7,0,0,6,1,7,10,16,0,0,0,0.93,0.93,0,0,0,0,1,0,0
3437,5,12,0,0,0,0,0,0,0,0,0,0,0,0.73,0.79,0,0,0,0,1,0,0
3438,4,2,0,10,10,10,2,8,11,11,0,0,0,0.98,0.98,0,0,0,0,1,0,0
3439,12,0,0,126,256,371,18,88,205,332,31,0,0,0,0,0,0,0,0,0,0,1
3440,57,8,0,0,0,0,0,0,0,0,1,0,0,0.97,0.93,0,0,0,0,1,0,0
3441,73,10,17,0,33,77,9,28,67,117,20,0,0,0.77,0.84,0,0,0,0,1,0,0
3442,4,2,0,0,2,5,1,2,8,12,0,0,0,0.97,0.93,0,0,0,0,1,0,0
3443,4,9,0,0,0,0,0,0,2,2,1,0,0,0.7,0.66,0,0,0,0,1,0,0
3444,10,2,0,0,0,0,0,0,1,1,0,0,0,0.93,0.96,0,0,0,0,1,0,0
3445,2,8,0,1,1,3,0,0,6,6,0,0,0,0.8,0.83,0,0,0,0,1,0,0
3446,7,9,0,0,0,0,0,0,0,0,7,0,0,0.94,0.91,0,0,0,0,1,0,0
3447,7,4,0,0,0,0,0,0,0,1,0,0,0,0.57,0.68,0,0,0,0,1,0,0
3448,4,8,0,0,0,0,0,0,0,1,0,0,0,0.91,0.95,0,0,0,0,1,0,0
3449,1413,8,0,0,0,0,28,82,174,291,38,0,0,0.99,0.96,0,0,0,0,1,0,0
3450,6,12,0,0,0,0,0,0,1,2,0,0,0,0.63,0.72,0,0,0,0,1,0,0
3451,29,2,3,12,12,12,0,2,2,2,0,0,0,0.94,0.96,0,0,0,0,1,0,0
3452,0,2,0,6,8,8,0,0,0,3,0,0,0,0.42,0.36,0,0,0,0,1,0,1
3453,96,13,0,0,0,0,2,3,7,14,3,0,0,0.65,0.77,0,1,0,0,1,0,0
3454,2,12,8,11,19,27,2,10,23,37,0,0,0,0.78,0.74,0,0,0,0,1,0,0
3455,16,8,0,0,0,0,0,11,22,33,6,0,0,0.98,0.98,0,1,0,0,1,0,0
3456,5,8,0,0,0,0,0,0,0,1,0,0,0,0.86,0.91,0,0,0,0,1,0,0
3457,2,2,0,10,10,20,1,7,11,18,0,0,0,0.77,0.81,0,0,0,0,1,0,1
3458,127,2,0,0,0,0,5,23,49,71,0,0,0,0.99,0.99,0,0,0,0,1,0,0
3459,2,8,0,0,0,0,0,0,1,1,0,0,0,0.75,0.64,0,0,0,0,1,0,0
3460,1,8,0,2,3,4,0,2,2,2,0,0,1,0.17,0.33,0,0,0,0,1,0,0
3461,564,8,38,816,816,816,100,291,584,914,315,0,0,0.99,0.96,0,0,0,0,1,0,0
3462,4,10,1,0,0,1,0,0,3,3,0,0,0,0.89,0.9,0,0,0,0,1,0,0
3463,302,2,60,300,450,750,74,228,477,731,84,0,0,0.99,0.99,0,0,0,0,1,0,0
3464,763,8,12,0,204,408,93,316,681,904,122,0,0,0.98,0.91,0,0,0,0,1,0,0
3465,50,4,0,0,0,0,18,28,28,43,0,0,0,0.77,0.8,0,0,0,1,1,0,0
3466,126,8,0,0,0,0,1,2,7,10,0,0,0,0.48,0.56,0,0,0,1,1,0,0
3467,10,12,0,0,0,0,0,0,2,3,0,0,0,0.77,0.73,0,0,0,0,1,0,0
3468,407,4,4,240,360,360,104,250,429,718,366,0,0,1,0.9,0,0,0,0,1,0,0
3469,0,2,0,21,33,34,0,0,0,0,0,0,0,0.78,0.74,0,1,0,1,1,0,0
3470,24,4,0,25,46,74,1,22,91,127,0,0,0,0.82,0.79,0,0,0,0,1,0,0
3471,0,9,0,3,4,5,1,2,3,3,1,0,0,0.34,0.41,0,0,0,0,1,0,1
3472,16,8,0,0,0,0,1,3,9,13,3,0,0,0.98,0.99,0,0,0,0,1,0,0
3473,71,2,14,118,232,369,42,128,255,408,25,0,0,1,0.99,0,0,0,0,1,0,0
3474,29,8,0,16,16,16,7,17,41,73,5,0,0,0.62,0.56,0,0,0,1,1,0,0
3475,5,10,0,4,8,12,2,3,9,13,0,0,0,0.89,0.9,0,0,0,0,1,0,0
3476,-7,6,2,7,7,7,6,11,15,15,5,0,0,0.78,0.78,7,0,0,0,1,0,1
3477,71,2,0,0,0,0,0,1,1,3,0,0,0,0.95,0.96,0,1,0,0,1,0,0
3478,202,12,3,0,0,0,20,49,100,169,24,0,0,0.93,0.88,0,0,0,0,1,0,0
3479,3,8,0,0,0,0,1,1,1,1,2,0,0,0.9,0.95,0,0,0,0,1,0,0
3480,11,2,0,0,0,0,0,0,0,0,0,0,0,0.51,0.53,0,1,0,0,1,0,0
3481,12,8,0,0,0,0,0,0,1,1,0,0,0,1,0.92,0,0,0,0,1,0,1
3482,4,2,0,0,0,0,0,0,0,0,0,0,0,0.99,0.96,0,1,0,0,1,0,0
3483,13,12,0,0,0,0,0,0,0,0,1,0,0,0.58,0.58,0,1,0,0,1,0,0
3484,0,2,0,5,8,9,0,0,0,0,0,0,0,0.42,0.36,0,1,0,1,1,0,1
3485,1,2,0,0,1,2,1,2,2,2,0,0,0,0.83,0.66,0,0,0,0,1,0,0
3486,6,2,0,6,12,24,2,7,20,29,3,0,0,0.79,0.84,0,0,0,0,1,0,0
3487,84,8,0,0,0,0,2,6,14,20,11,0,0,0.76,0.78,0,0,0,0,1,0,0
3488,740,8,0,0,0,0,7,20,41,78,8,0,0,0.99,0.99,0,0,0,0,1,0,0
3489,5,4,0,0,0,0,0,0,0,0,0,0,0,0.73,0.78,0,0,0,0,1,0,0
3490,8,8,0,0,3,9,3,9,13,20,1,0,0,0.81,0.89,0,0,0,0,1,0,0
3491,4,12,112,195,355,515,199,550,704,907,19,0,0,0.92,0.93,49,0,0,0,1,0,0
3492,3815,4,0,0,0,0,0,11,31,51,10,0,0,0.73,0.78,0,0,0,0,1,0,0
3493,30,2,0,0,0,0,3,4,4,6,0,0,0,0.93,0.96,0,0,0,1,1,0,0
3494,33,8,0,0,0,0,0,0,1,2,0,0,0,0.9,0.94,0,0,0,0,1,0,0
3495,31,0,0,25,60,95,14,46,99,119,2,0,0,0,0,0,0,0,1,0,0,0
3496,305,8,105,474,843,1335,146,441,858,1255,93,0,0,0.79,0.66,0,0,0,0,1,0,0
3497,7,8,0,0,0,0,0,0,0,0,1,0,0,0.89,0.94,0,0,0,0,1,0,0
3498,0,2,0,4,7,8,0,0,0,0,0,0,0,0.42,0.36,0,1,0,1,1,0,1
3499,3,6,0,0,0,0,0,0,0,2,0,0,0,0.79,0.66,0,0,0,0,1,0,0
3500,0,8,0,14,27,38,3,14,18,31,0,0,0,0.37,0.54,0,0,0,0,1,0,1
3501,19,2,0,0,0,0,0,0,1,1,2,0,0,0.77,0.82,0,1,0,1,1,0,0
3502,-11,12,0,33,39,45,2,7,16,22,9,0,0,0.21,0.27,11,0,0,0,1,0,1
3503,1,8,0,1,2,3,2,2,4,4,0,0,0,0.42,0.36,0,0,0,0,1,0,1
3504,34,8,21,87,166,226,29,108,208,327,82,0,0,0.87,0.89,0,0,0,0,1,0,1
3505,95,2,0,24,64,104,18,32,33,33,21,0,0,0.24,0.28,2,1,0,0,1,0,0
3506,551,8,108,1045,2060,2885,284,789,1654,2663,206,0,0,0.82,0.91,0,0,0,0,1,0,0
3507,26,3,0,24,24,24,23,34,34,34,4,0,0,0.43,0.46,0,1,0,1,1,0,0
3508,8,8,0,0,0,1,0,1,6,9,0,0,0,0.8,0.82,0,0,0,0,1,0,0
3509,11,12,5,0,0,0,3,5,11,17,0,0,0,0.98,0.98,0,0,0,0,1,0,0
3510,6,3,0,0,15,15,0,0,0,0,0,0,0,0.94,0.91,0,0,0,0,1,0,0
3511,60,4,0,0,0,0,0,0,10,20,0,0,0,0.73,0.78,0,0,0,0,1,0,0
3512,0,8,0,2,3,5,0,0,0,0,0,0,0,0.99,0.99,0,1,0,0,1,0,0
3513,0,8,0,52,80,80,0,0,0,0,15,0,0,0.7,0.39,0,1,0,1,0,0,1
3514,2,12,0,0,0,0,0,0,0,0,0,0,0,0.63,0.72,0,0,0,0,1,0,0
3515,185,8,18,574,1091,1544,286,499,908,1464,178,0,0,0.99,0.86,0,0,0,0,1,0,0
3516,29332,8,180,855,23275,41515,3243,11168,24946,43796,4342,0,0,0.97,0.99,0,0,0,0,1,0,1
3517,8,8,0,0,0,0,1,2,3,7,1,0,0,0.98,0.97,0,0,0,0,1,0,0
3518,14,2,0,0,0,0,0,0,0,0,0,0,0,0.98,0.88,0,0,0,0,1,0,0
3519,71,2,0,0,0,0,0,1,1,3,0,0,0,0.95,0.94,0,1,0,0,1,0,0
3520,1601,8,550,2301,4315,5935,824,2192,4311,7163,811,0,0,0.98,0.99,0,0,0,1,1,0,0
3521,2462,4,29,0,0,0,50,207,387,562,99,0,0,0.97,0.96,0,0,0,0,1,0,0
3522,70,8,0,0,0,0,0,0,4,4,1,0,0,0.95,0.97,0,1,0,0,0,0,0
3523,3,12,0,0,0,0,0,1,1,2,0,0,0,0.73,0.79,0,0,0,0,1,0,0
3524,0,2,0,14,21,21,0,0,0,0,0,0,0,0.24,0.28,0,1,0,0,1,0,0
3525,58,8,0,0,0,0,1,3,10,14,0,0,0,0.98,0.97,0,0,0,0,1,0,0
3526,7,2,0,2,6,10,3,5,8,10,0,0,0,1,0.82,0,1,0,0,1,0,0
3527,2,52,0,0,0,0,0,0,0,0,1,0,0,0.81,0.83,0,1,0,0,0,0,0
3528,2,8,0,0,0,0,0,0,0,0,0,0,0,0.8,0.83,0,0,0,0,1,0,0
3529,293,2,114,480,960,1488,184,614,1252,2021,63,0,12,0.99,0.99,0,0,0,0,1,0,0
3530,13,4,0,0,0,0,0,0,1,5,0,0,0,0.73,0.78,0,0,0,0,1,0,0
3531,5,8,0,10,10,20,5,17,30,47,1,0,0,0.8,0.82,0,0,0,0,1,0,0
3532,6,4,0,0,0,0,0,1,2,3,0,0,0,0.73,0.78,0,0,0,0,1,0,0
3533,110,8,0,0,0,0,0,0,0,0,0,0,0,0.89,0.93,0,0,0,0,1,0,0
3534,26,12,0,0,0,0,2,5,22,35,0,0,0,0.8,0.78,0,0,0,0,1,0,0
3535,472,8,0,0,0,0,24,58,134,305,22,0,0,0.7,0.64,0,0,0,0,1,0,0
3536,198,8,960,688,688,688,49,131,267,442,37,0,0,0.8,0.8,0,0,0,0,1,0,0
3537,8,9,0,0,0,0,0,0,0,0,1,0,0,0.86,0.69,0,0,0,1,1,0,0
3538,3,10,0,0,1,3,0,1,1,4,0,0,0,0.89,0.9,0,0,0,0,1,0,1
3539,128,8,36,0,0,144,20,42,87,137,29,0,0,0.91,0.93,0,0,0,0,1,0,0
3540,0,8,0,6,8,11,0,0,0,0,0,0,0,0.96,0.96,0,0,0,0,1,0,1
3541,-16,12,0,37,44,51,0,32,39,39,0,0,0,0.73,0.7,16,0,0,0,1,0,0
3542,1,12,0,0,0,0,0,0,0,0,1,0,0,0.73,0.79,0,0,0,0,1,0,0
3543,16,8,0,0,0,0,2,5,8,14,0,0,0,1,0.98,0,0,0,0,1,0,0
3544,3252,2,0,0,0,0,15,43,90,130,1,0,0,0.41,0.47,0,0,0,0,1,0,0
3545,5,8,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0,0,0,0,1,0,0
3546,-13,2,0,165,315,465,17,38,40,40,0,0,15,0.22,0.27,0,1,0,0,1,0,1
3547,5,4,0,0,0,0,0,0,0,0,1,0,0,0.89,0.9,0,1,0,0,1,0,0
3548,0,2,0,3,3,3,0,0,0,0,0,0,0,0.37,0.34,0,0,0,0,1,0,1
3549,0,12,0,3,3,4,3,5,7,8,0,0,0,0.73,0.79,0,0,0,0,1,0,1
3550,500,2,0,0,0,0,0,0,0,0,1,0,0,-99,-99,0,0,0,0,1,0,0
3551,5,8,0,0,0,0,0,0,0,0,0,0,0,0.82,0.81,0,0,0,0,1,0,0
3552,0,12,0,40,48,48,5,24,37,63,0,0,0,0.78,0.78,0,0,0,1,1,0,1
3553,5,2,0,25,40,70,7,29,29,29,0,0,0,1,1,0,0,0,0,1,0,1
3554,6,9,0,0,0,0,0,0,0,0,1,0,0,0.96,0.96,0,0,0,1,1,0,0
3555,71,8,262,564,1043,1694,235,718,1245,1813,132,0,0,0.94,0.95,3,0,0,0,1,0,0
3556,11,8,0,0,0,0,0,1,1,2,0,0,0,0.49,0.45,0,0,0,0,1,0,0
3557,9,9,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0,0,0,0,1,0,0
3558,4,8,0,30,60,60,11,23,43,59,3,0,0,0.85,0.76,0,0,0,0,1,0,0
3559,0,2,0,202,202,202,0,0,0,0,0,0,0,0.94,0.87,0,0,0,1,1,0,0
3560,0,8,0,3,4,5,0,1,3,4,0,0,0,0.17,0.33,0,0,0,0,1,0,1
3561,93,8,0,0,0,0,0,4,7,10,10,0,0,1,1,0,0,0,0,1,0,0
3562,48,4,12,29,49,69,32,99,198,286,13,0,0,0.73,0.78,0,0,0,0,1,0,0
3563,16,8,0,0,0,6,2,9,13,17,2,0,0,0.91,0.96,0,0,0,0,1,0,0
3564,2,8,0,9,9,9,1,2,2,2,0,0,0,0.8,0.82,0,1,0,0,1,0,0
3565,58,6,0,64,160,240,12,47,106,188,23,0,16,0.73,0.76,0,0,0,1,1,0,0
3566,1,2,0,3,6,8,1,2,6,10,0,0,0,0.91,0.94,0,0,0,0,1,0,1
3567,3597,8,0,3200,7300,10300,0,0,1450,6250,0,0,300,0.98,0.99,0,0,0,0,1,0,0
3568,11,2,0,0,0,0,0,0,0,0,0,0,0,0.98,0.96,0,1,0,0,1,0,0
3569,0,2,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
3570,55,8,0,0,0,14,3,14,32,51,13,0,0,0.84,0.89,0,0,0,0,1,0,0
3571,128,8,34,107,209,311,34,132,247,379,84,0,0,0.89,0.94,0,0,0,0,1,0,0
3572,185,8,6,0,0,100,28,63,122,192,34,0,0,0.99,0.99,0,0,0,0,1,0,0
3573,0,2,0,6,6,6,0,0,2,2,1,0,0,0,0,0,1,0,1,1,0,0
3574,12,8,0,10,19,22,0,0,0,0,0,0,0,0.89,0.93,0,0,0,1,1,0,0
3575,23,8,0,2,2,2,0,2,14,29,19,0,0,0.55,0.7,0,0,0,0,1,0,0
3576,4,3,0,4,4,4,0,0,0,0,1,0,0,0.94,0.9,0,1,0,0,1,0,0
3577,31,8,0,0,0,0,0,1,2,2,0,0,0,-99,0,0,0,0,0,1,0,0
3578,4,9,0,0,0,0,0,0,0,0,1,0,0,0.7,0.66,0,0,0,0,1,0,0
3579,28,8,0,0,0,0,0,3,11,19,0,0,0,1,0.99,0,1,0,0,1,0,0
3580,252,8,48,200,400,600,52,176,329,487,70,0,0,0.51,0.36,0,0,0,0,1,0,0
3581,11,8,12,60,120,168,17,50,116,172,15,0,0,0.96,0.96,0,1,0,0,0,0,0
3582,9,2,0,21,49,77,7,17,36,58,6,0,0,0.79,0.92,0,0,0,0,1,0,0
3583,69,3,23,133,239,341,43,139,216,312,36,0,0,1,1,0,0,0,0,1,0,0
3584,59,9,3,0,0,0,0,0,0,0,0,0,0,0.91,0.77,0,1,0,0,1,0,0
3585,268,8,0,0,0,0,4,5,7,11,1,0,0,0.48,0.57,0,0,0,0,1,0,0
3586,3,8,0,18,27,45,6,17,30,43,0,0,0,0.99,0.99,0,0,0,1,1,0,1
3587,31,2,0,0,0,0,0,1,10,13,1,0,0,0.91,0.68,0,0,0,0,1,0,1
3588,0,8,0,22,31,47,4,15,15,19,3,0,0,0.64,0.63,0,0,0,0,1,0,1
3589,0,8,0,10,10,10,0,2,2,2,1,0,0,0.91,0.93,0,1,0,0,1,0,0
3590,51,8,0,0,0,0,0,0,1,1,0,0,0,0.98,0.97,0,0,0,1,1,0,0
3591,13,8,0,0,0,0,0,0,2,8,7,0,0,0.97,0.97,0,0,0,0,1,0,0
3592,0,8,3,6,8,10,1,3,4,5,0,0,0,0.8,0.82,0,1,0,0,1,0,1
3593,102,8,0,0,0,0,1,8,18,34,2,0,0,0.93,0.95,0,0,0,0,1,0,0
3594,2,12,0,0,0,0,0,0,0,0,0,0,0,0.63,0.72,0,0,0,0,1,0,0
3595,3,12,0,0,0,0,0,0,0,0,1,0,0,0.1,0.16,0,0,0,0,1,0,0
3596,30,8,0,0,0,0,0,0,0,0,1,0,0,1,0.99,0,1,0,0,1,0,0
3597,14,8,1,10,25,45,0,10,24,35,3,0,0,0.96,0.96,0,0,0,0,1,0,0
3598,37,4,0,0,0,0,1,1,2,2,0,0,0,0.73,0.78,0,0,0,1,1,0,0
3599,1,8,4,10,18,20,8,14,27,46,0,0,0,0.72,0.72,0,0,0,0,1,0,1
3600,815,8,0,0,0,0,0,0,0,0,0,0,0,0.98,0.99,0,0,0,0,1,0,0
3601,23,2,0,0,0,0,0,0,0,0,0,0,0,0.78,0.74,0,1,0,1,1,0,0
3602,23,2,0,42,78,114,19,42,76,78,3,0,0,0.91,0.89,0,1,0,0,1,0,1
3603,2,8,0,0,1,1,3,5,12,14,1,0,0,0.98,0.97,0,0,0,0,1,0,0
3604,16,8,0,0,0,6,8,16,23,44,2,0,0,0.92,0.94,0,0,0,0,1,0,0
3605,51,2,0,0,0,0,1,4,6,19,0,0,0,0.99,0.97,0,0,0,0,1,0,0
3606,3,8,0,0,0,0,0,0,0,2,0,0,0,0.84,0.77,0,0,0,0,1,0,1
3607,824,12,0,0,0,0,0,0,1,344,0,0,0,0.73,0.79,0,0,0,0,1,0,0
3608,2,8,0,0,0,0,0,0,0,0,0,0,0,0.46,0.35,0,0,0,0,1,0,0
3609,225,12,3,384,384,768,36,156,328,552,65,0,0,0.62,0.69,0,0,0,0,1,0,0
3610,10616,8,0,0,0,0,0,0,0,1,2,0,0,0.99,0.98,0,0,0,1,1,0,0
3611,6,12,0,11,11,15,0,10,13,30,0,0,0,0.08,0.12,0,0,0,0,1,0,1
3612,106,12,0,0,0,0,0,1,3,6,0,0,0,0.96,0.95,0,0,0,0,1,0,0
3613,-7,8,0,37,41,49,3,22,39,49,2,0,0,0.57,0.74,7,0,0,0,1,0,1
3614,2,6,0,0,0,0,0,0,0,0,0,0,0,0.79,0.66,0,0,0,0,1,0,0
3615,2,9,0,0,0,0,0,0,0,0,3,0,0,0.96,0.97,0,0,0,0,1,0,0
3616,4,2,0,0,0,0,0,0,0,1,0,0,0,1,0.99,0,0,0,1,1,0,0
3617,1494,8,496,473,1140,1586,329,1015,2264,3571,301,0,0,1,1,0,0,0,0,1,0,0
